version_i,version_j,p_i,p_j,expected_cofailures,observed_cofailures,ratio_obs_exp,phi_correlation,binomial_p,significant_bonferroni,bonferroni_alpha
codex__m_gpt-5.1-codex__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,0.000421,2e-06,0.000842,2,2375.2969121140145,0.06891011044422053,3.542827263665428e-07,True,0.0004761904761904762
codex__m_gpt-5.1-codex__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,0.0004761904761904762
codex__m_gpt-5.1-codex__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,0.000421,0.01005,4.23105,0,0.0,-0.002067801695275388,1.0,False,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,codex__m_gpt-5.2-codex__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,codex__m_gpt-5.2__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,codex__m_gpt-5.3-codex__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,codex__m_gpt-5.4__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,codex__m_gpt-5__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,0.000444,2e-06,0.0008879999999999999,2,2252.2522522522527,0.06710077130355152,3.94038275110564e-07,True,0.0004761904761904762
codex__m_gpt-5.1__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,0.000444,0.01005,4.4622,0,0.0,-0.0021235589461939845,1.0,False,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,codex__m_gpt-5.2__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,codex__m_gpt-5.3-codex__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,codex__m_gpt-5.4__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,codex__m_gpt-5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
codex__m_gpt-5.2-codex__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,codex__m_gpt-5.3-codex__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,codex__m_gpt-5.4__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,codex__m_gpt-5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
codex__m_gpt-5.2__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,codex__m_gpt-5.4__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,codex__m_gpt-5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
codex__m_gpt-5.3-codex__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
codex__m_gpt-5.4__l_pascal__run000,codex__m_gpt-5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.4__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.4__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5.4__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
codex__m_gpt-5.4__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
codex__m_gpt-5__l_pascal__run000,cursor__m_composer-1.5__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
codex__m_gpt-5__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
codex__m_gpt-5__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
cursor__m_composer-1.5__l_pascal__run000,cursor__m_composer-2-fast__l_pascal__run000,2e-06,2e-06,4e-06,2,500000.0,1.0,7.999970666762656e-12,True,0.0004761904761904762
cursor__m_composer-1.5__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
cursor__m_composer-1.5__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
cursor__m_composer-2-fast__l_pascal__run000,gemini__m_gemini-3-flash-preview__l_pascal__run000,2e-06,2e-06,4e-06,1,250000.0,0.499998999998,3.9999920000186665e-06,True,0.0004761904761904762
cursor__m_composer-2-fast__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
gemini__m_gemini-3-flash-preview__l_pascal__run000,opencode__m_qwen_qwen3.6-plus__l_pascal__run000,2e-06,0.01005,0.020099999999999996,0,0.0,-0.0001424924431981734,1.0,False,0.0004761904761904762
