version_i,version_j,p_i,p_j,expected_cofailures,observed_cofailures,ratio_obs_exp,phi_correlation,binomial_p,significant_bonferroni,bonferroni_alpha
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-opus-4.5__l_python__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-opus-4.5__l_rust__run000,0.000421,0.000421,0.17724099999999998,420,2369.654876693316,0.9976237026667086,0.0,True,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-opus-4.6__l_pascal__run000,0.000421,0.0,0.0,0,,,,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-opus-4.6__l_python__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-opus-4.6__l_rust__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4.5__l_python__run000,0.000421,5.6e-05,0.023576,1,42.41601628775025,0.006360730321631987,0.023300257603817664,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4.5__l_rust__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4.6__l_pascal__run000,0.000421,0.001222,0.514462,420,816.3868274041621,0.5853253000601906,0.0,True,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4.6__l_python__run000,0.000421,2e-06,0.000842,1,1187.6484560570073,0.03444054353444125,0.0008416456178245256,False,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4.6__l_rust__run000,0.000421,0.000421,0.17724099999999998,420,2369.654876693316,0.9976237026667086,0.0,True,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,claude_code__m_claude-sonnet-4__l_python__run000,0.000421,0.000421,0.17724099999999998,420,2369.654876693316,0.9976237026667086,0.0,True,2.9222676797194625e-05
claude_code__m_claude-haiku-4.5__l_rust__run000,codex__m_gpt-5-codex__l_pascal__run000,0.000421,0.000422,0.177662,420,2364.039580776981,0.9964404821778198,0.0,True,2.9222676797194625e-05
